NA	XP_044169389.1	XM_044313454.1	uncharacterized_protein_K02A2.6-like
NA	XP_044169390.1	XM_044313455.1	uncharacterized_protein_LOC122953527
NA	XP_044169391.1	XM_044313456.1	uncharacterized_protein_LOC122953528
NA	XP_044169392.1	XM_044313457.1	uncharacterized_protein_LOC114954368
NA	XP_044169393.1	XM_044313458.1	uncharacterized_protein_LOC122953529
NA	XP_044169394.1	XM_044313459.1	serine/threonine-protein_kinase_fray2-like
NA	XP_044169395.1	XM_044313460.1	uncharacterized_protein_LOC122953532
NA	XP_044169396.1	XM_044313461.1	52_kDa_repressor_of_the_inhibitor_of_the_protein_kinase-like
NA	XP_044169397.1	XM_044313462.1	inactive_tyrosine-protein_kinase_7-like
NA	XP_044169398.1	XM_044313463.1	LOW_QUALITY_PROTEIN_urocanate_hydratase-like
NA	XP_044169399.1	XM_044313464.1	uncharacterized_protein_LOC114972025
NA	XP_044169400.1	XM_044313465.1	uncharacterized_protein_LOC122953540
NA	XP_044169403.1	XM_044313468.1	vascular_endothelial_growth_factor_receptor_3-like
NA	XP_044169404.1	XM_044313469.1	uncharacterized_protein_LOC122953520
NA	XP_044169405.1	XM_044313470.1	scavenger_receptor_cysteine-rich_type_1_protein_M130-like
NA	XP_044169407.1	XM_044313472.1	uncharacterized_protein_LOC122953543
NA	XP_044169408.1	XM_044313473.1	uncharacterized_protein_LOC114960607
NA	XP_044169409.1	XM_044313474.1	tyrosine-protein_kinase-like_otk
NA	XP_044169410.1	XM_044313475.1	scavenger_receptor_cysteine-rich_domain_superfamily_protein-like
NA	XP_044169411.1	XM_044313476.1	scavenger_receptor_cysteine-rich_domain_superfamily_protein-like
NA	XP_044169412.1	XM_044313477.1	uncharacterized_protein_LOC122953548
NA	XP_044169413.1	XM_044313478.1	uncharacterized_protein_LOC122953549
NA	XP_044169414.1	XM_044313479.1	uncharacterized_protein_LOC122953550
NA	XP_044169415.1	XM_044313480.1	histidine_ammonia-lyase-like
NA	XP_044169419.1	XM_044313484.1	THAP_domain-containing_protein_7-like
NA	XP_044169420.1	XM_044313485.1	uncharacterized_protein_LOC122953555
NA	XP_044169421.1	XM_044313486.1	uncharacterized_protein_LOC122953556
NA	XP_044169422.1	XM_044313487.1	uncharacterized_protein_K02A2.6-like
NA	XP_044169423.1	XM_044313488.1	uncharacterized_protein_LOC114972794
NA	XP_044169424.1	XM_044313489.1	uncharacterized_protein_LOC122953559
NA	XP_044169425.1	XM_044313490.1	uncharacterized_protein_LOC114951016
NA	XP_044169426.1	XM_044313491.1	uncharacterized_protein_LOC122953561
NA	XP_044169428.1	XM_044313493.1	uromodulin-like_isoform_X1
NA	XP_044169430.1	XM_044313495.1	pyruvate_dehydrogenase_E1_component_subunit_beta,_mitochondrial-like_isoform_X1
NA	XP_044169436.1	XM_044313501.1	lactadherin-like_isoform_X1
NA	XP_044169442.1	XM_044313507.1	uncharacterized_protein_LOC122953562
NA	XP_044169443.1	XM_044313508.1	uncharacterized_protein_LOC122953563
NA	XP_044169445.1	XM_044313510.1	coadhesin-like
NA	XP_044169447.1	XM_044313512.1	cystathionine_gamma-lyase-like
NA	XP_044169448.1	XM_044313513.1	cystathionine_gamma-lyase-like
NA	XP_044169449.1	XM_044313514.1	cystathionine_gamma-lyase-like
NA	XP_044169450.1	XM_044313515.1	dedicator_of_cytokinesis_protein_7-like
NA	XP_044169451.1	XM_044313516.1	cystathionine_gamma-lyase-like
NA	XP_044169456.1	XM_044313521.1	L-tryptophan_decarboxylase-like
NA	XP_044169457.1	XM_044313522.1	L-tryptophan_decarboxylase-like
NA	XP_044169460.1	XM_044313525.1	uncharacterized_protein_LOC122953582
NA	XP_044169463.1	XM_044313528.1	uncharacterized_protein_LOC122953588
NA	XP_044169464.1	XM_044313529.1	PHD_finger_protein_24-like_isoform_X1
NA	XP_044169467.1	XM_044313532.1	uncharacterized_protein_LOC122953590
NA	XP_044169469.1	XM_044313534.1	uncharacterized_protein_LOC122953592
NA	XP_044169470.1	XM_044313535.1	uncharacterized_protein_LOC122953596_isoform_X1
NA	XP_044169475.1	XM_044313540.1	uncharacterized_protein_LOC122953598
NA	XP_044169476.1	XM_044313541.1	uncharacterized_protein_LOC114951256
NA	XP_044169478.1	XM_044313543.1	uncharacterized_protein_C14orf93_homolog
NA	XP_044169479.1	XM_044313544.1	uncharacterized_protein_LOC122947360
NA	XP_044169480.1	XM_044313545.1	uncharacterized_protein_LOC122953602
NA	XP_044169481.1	XM_044313546.1	rab5_GDP/GTP_exchange_factor-like
NA	XP_044169482.1	XM_044313547.1	uncharacterized_protein_LOC114955628
NA	XP_044169484.1	XM_044313549.1	uncharacterized_protein_LOC122953606
NA	XP_044169486.1	XM_044313551.1	uncharacterized_protein_LOC122953607
NA	XP_044169490.1	XM_044313555.1	solute_carrier_family_15_member_2-like
NA	XP_044169497.1	XM_044313562.1	solute_carrier_family_15_member_2-like
NA	XP_044169498.1	XM_044313563.1	protein_giant-like
NA	XP_044169499.1	XM_044313564.1	uncharacterized_protein_LOC122953616
NA	XP_044169502.1	XM_044313567.1	methylmalonate-semialdehyde_dehydrogenase_[acylating],_mitochondrial-like_isoform_X1
NA	XP_044169506.1	XM_044313571.1	LOW_QUALITY_PROTEIN_probable_ATP-dependent_DNA_helicase_RecS
NA	XP_044169507.1	XM_044313572.1	mu-type_opioid_receptor-like
NA	XP_044169508.1	XM_044313573.1	LOW_QUALITY_PROTEIN_transcription_initiation_factor_TFIID_subunit_5-like
NA	XP_044169509.1	XM_044313574.1	mu-type_opioid_receptor-like
NA	XP_044169510.1	XM_044313575.1	uncharacterized_protein_LOC122953626
NA	XP_044169511.1	XM_044313576.1	galanin_receptor_type_1-like
NA	XP_044169512.1	XM_044313577.1	uncharacterized_protein_LOC122953628
NA	XP_044169513.1	XM_044313578.1	protein_strawberry_notch-like
NA	XP_044169515.1	XM_044313580.1	uncharacterized_protein_LOC122953634
NA	XP_044169516.1	XM_044313581.1	uncharacterized_protein_LOC122953639
NA	XP_044169517.1	XM_044313582.1	uncharacterized_protein_LOC114973785
NA	XP_044169518.1	XM_044313583.1	uncharacterized_protein_LOC122953640
NA	XP_044169519.1	XM_044313584.1	uncharacterized_protein_K02A2.6-like
NA	XP_044169520.1	XM_044313585.1	LOW_QUALITY_PROTEIN_nuclear_polyadenylated_RNA-binding_protein_3-like
NA	XP_044169522.1	XM_044313587.1	transient_receptor_potential_cation_channel_subfamily_M_member_7-like
NA	XP_044169525.1	XM_044313590.1	uncharacterized_protein_LOC122953643
NA	XP_044169526.1	XM_044313591.1	uncharacterized_protein_LOC114968088
NA	XP_044169527.1	XM_044313592.1	structural_maintenance_of_chromosomes_protein_4-like
NA	XP_044169528.1	XM_044313593.1	protein_ALP1-like
NA	XP_044169529.1	XM_044313594.1	mitochondrial_basic_amino_acids_transporter-like
NA	XP_044169534.1	XM_044313599.1	formin-like_protein_14
NA	XP_044169536.1	XM_044313601.1	inositol-3-phosphate_synthase_1-A-like
NA	XP_044169539.1	XM_044313604.1	uncharacterized_protein_LOC122953648
NA	XP_044169541.1	XM_044313606.1	uncharacterized_protein_LOC122953650
NA	XP_044169542.1	XM_044313607.1	uncharacterized_protein_LOC122953651
NA	XP_044169547.1	XM_044313612.1	uncharacterized_protein_LOC122953657
NA	XP_044169550.1	XM_044313615.1	transcription_termination_factor_1-like
NA	XP_044169552.1	XM_044313617.1	histamine_H2_receptor-like
NA	XP_044169553.1	XM_044313618.1	melanopsin-like
NA	XP_044169559.1	XM_044313624.1	uncharacterized_protein_LOC122953667
NA	XP_044169560.1	XM_044313625.1	uncharacterized_protein_DDB_G0283697-like
NA	XP_044169561.1	XM_044313626.1	type_I_iodothyronine_deiodinase-like
NA	XP_044169562.1	XM_044313627.1	thyroxine_5-deiodinase-like
NA	XP_044169566.1	XM_044313631.1	large_proline-rich_protein_BAG6-like
NA	XP_044169567.1	XM_044313632.1	transcription_termination_factor_1-like
NA	XP_044169568.1	XM_044313633.1	transcription_termination_factor_1-like
NA	XP_044169569.1	XM_044313634.1	histamine_H2_receptor-like
NA	XP_044169570.1	XM_044313635.1	protein_FAM133B-like
NA	XP_044169573.1	XM_044313638.1	cyclin-D-binding_Myb-like_transcription_factor_1_isoform_X1
NA	XP_044169575.1	XM_044313640.1	LOW_QUALITY_PROTEIN_cyclin-D-binding_Myb-like_transcription_factor_1
NA	XP_044169576.1	XM_044313641.1	F-box/LRR-repeat_protein_6-like
NA	XP_044169577.1	XM_044313642.1	neuropeptide_CCHamide-2_receptor-like
NA	XP_044169580.1	XM_044313645.1	melatonin_receptor_type_1A-like_isoform_X1
NA	XP_044169582.1	XM_044313647.1	uncharacterized_protein_LOC122953681
NA	XP_044169583.1	XM_044313648.1	protein_NLRC5-like
NA	XP_044169585.1	XM_044313650.1	exportin-5-like_isoform_X1
NA	XP_044169590.1	XM_044313655.1	uncharacterized_protein_LOC122953688_isoform_X1
NA	XP_044169598.1	XM_044313663.1	uncharacterized_protein_LOC122953689
NA	XP_044169599.1	XM_044313664.1	NACHT,_LRR_and_PYD_domains-containing_protein_3-like
NA	XP_044169600.1	XM_044313665.1	uncharacterized_protein_LOC114955169
NA	XP_044169601.1	XM_044313666.1	NACHT,_LRR_and_PYD_domains-containing_protein_12-like
NA	XP_044169602.1	XM_044313667.1	NACHT,_LRR_and_PYD_domains-containing_protein_14-like
NA	XP_044169603.1	XM_044313668.1	uncharacterized_protein_LOC122953694
NA	XP_044169604.1	XM_044313669.1	NACHT,_LRR_and_PYD_domains-containing_protein_3-like
NA	XP_044169605.1	XM_044313670.1	uncharacterized_protein_LOC122953698
NA	XP_044169606.1	XM_044313671.1	uncharacterized_protein_LOC114948996
NA	XP_044169609.1	XM_044313674.1	NACHT,_LRR_and_PYD_domains-containing_protein_3-like
NA	XP_044169611.1	XM_044313676.1	uncharacterized_protein_LOC122953702
NA	XP_044169612.1	XM_044313677.1	ATP-dependent_DNA_helicase_RecQ-like
NA	XP_044169613.1	XM_044313678.1	uncharacterized_protein_LOC122953705
NA	XP_044169614.1	XM_044313679.1	uncharacterized_protein_LOC122953707
NA	XP_044169615.1	XM_044313680.1	uncharacterized_protein_LOC122953708
NA	XP_044169618.1	XM_044313683.1	uncharacterized_protein_LOC122953713
NA	XP_044169621.1	XM_044313686.1	uncharacterized_protein_K02A2.6-like
NA	XP_044169624.1	XM_044313689.1	uncharacterized_protein_LOC114951799
NA	XP_044169625.1	XM_044313690.1	uncharacterized_protein_LOC114972457
NA	XP_044169626.1	XM_044313691.1	uncharacterized_protein_LOC122953721
NA	XP_044169628.1	XM_044313693.1	uncharacterized_protein_LOC114972468
NA	XP_044169630.1	XM_044313695.1	uncharacterized_protein_LOC122953725
NA	XP_044169631.1	XM_044313696.1	zinc_metalloproteinase_nas-39-like
NA	XP_044169632.1	XM_044313697.1	probable_ATP-dependent_DNA_helicase_RecS
NA	XP_044169633.1	XM_044313698.1	cubilin-like
NA	XP_044169635.1	XM_044313700.1	uncharacterized_protein_LOC122953736
NA	XP_044169636.1	XM_044313701.1	uncharacterized_protein_K02A2.6-like
NA	XP_044169637.1	XM_044313702.1	uncharacterized_protein_LOC122953738
NA	XP_044169638.1	XM_044313703.1	prominin-1-A-like_isoform_X1
NA	XP_044169639.1	XM_044313704.1	THAP_domain-containing_protein_1-like
NA	XP_044169640.1	XM_044313705.1	uncharacterized_protein_LOC114975480
NA	XP_044169642.1	XM_044313707.1	uncharacterized_protein_LOC122953741
NA	XP_044169643.1	XM_044313708.1	uncharacterized_protein_LOC122953742
NA	XP_044169645.1	XM_044313710.1	uncharacterized_protein_LOC114974376
NA	XP_044169646.1	XM_044313711.1	keratin-associated_protein_9-1-like
NA	XP_044169647.1	XM_044313712.1	uncharacterized_protein_LOC122953743
NA	XP_044169648.1	XM_044313713.1	uncharacterized_protein_LOC122953744
NA	XP_044169649.1	XM_044313714.1	tyrosine-protein_kinase_receptor_Tie-1-like
NA	XP_044169650.1	XM_044313715.1	tyrosine-protein_kinase_Src42A-like
NA	XP_044169651.1	XM_044313716.1	tyrosine_kinase_receptor_Cad96Ca-like
NA	XP_044169653.1	XM_044313718.1	tyrosine_kinase_receptor_Cad96Ca-like
NA	XP_044169654.1	XM_044313719.1	tyrosine-protein_kinase_csk-1-like
NA	XP_044169656.1	XM_044313721.1	protein_PXR1-like
NA	XP_044169661.1	XM_044313726.1	matrix-remodeling-associated_protein_5-like
NA	XP_044169663.1	XM_044313728.1	uncharacterized_protein_LOC122953754
NA	XP_044169665.1	XM_044313730.1	uncharacterized_protein_LOC122953758
NA	XP_044169666.1	XM_044313731.1	uncharacterized_protein_LOC122953759
NA	XP_044169667.1	XM_044313732.1	uncharacterized_protein_LOC122953761
NA	XP_044169669.1	XM_044313734.1	uncharacterized_protein_K02A2.6-like
NA	XP_044169670.1	XM_044313735.1	uncharacterized_protein_LOC122953763
NA	XP_044169672.1	XM_044313737.1	uncharacterized_protein_LOC122953765
NA	XP_044169674.1	XM_044313739.1	uncharacterized_protein_LOC122953767
NA	XP_044169675.1	XM_044313740.1	uncharacterized_protein_LOC122953770
NA	XP_044169676.1	XM_044313741.1	nociceptin_receptor-like
NA	XP_044169677.1	XM_044313742.1	carbohydrate_sulfotransferase_11-like
NA	XP_044169678.1	XM_044313743.1	nociceptin_receptor-like
NA	XP_044169679.1	XM_044313744.1	uncharacterized_protein_LOC122953776
NA	XP_044169680.1	XM_044313745.1	uncharacterized_protein_LOC122953777
NA	XP_044169681.1	XM_044313746.1	uncharacterized_protein_LOC122953778
NA	XP_044169682.1	XM_044313747.1	uncharacterized_protein_LOC122953779
NA	XP_044169683.1	XM_044313748.1	somatostatin_receptor_type_5-like
NA	XP_044169684.1	XM_044313749.1	mu-type_opioid_receptor-like
NA	XP_044169685.1	XM_044313750.1	uncharacterized_protein_LOC122953783
NA	XP_044169686.1	XM_044313751.1	uncharacterized_protein_LOC122953784
NA	XP_044169687.1	XM_044313752.1	neuromedin-U_receptor_2-like
NA	XP_044169688.1	XM_044313753.1	uncharacterized_protein_LOC122953786
NA	XP_044169689.1	XM_044313754.1	rac-like_GTP-binding_protein_ARAC9
NA	XP_044169690.1	XM_044313755.1	nociceptin_receptor-like
NA	XP_044169691.1	XM_044313756.1	nociceptin_receptor-like
NA	XP_044169692.1	XM_044313757.1	nociceptin_receptor-like
NA	XP_044169693.1	XM_044313758.1	potassium_channel_subfamily_K_member_1-like
NA	XP_044169694.1	XM_044313759.1	uncharacterized_protein_LOC122953791
NA	XP_044169695.1	XM_044313760.1	mu-type_opioid_receptor-like
NA	XP_044169696.1	XM_044313761.1	mu-type_opioid_receptor-like
NA	XP_044169698.1	XM_044313763.1	mu-type_opioid_receptor-like
NA	XP_044169699.1	XM_044313764.1	nociceptin_receptor-like
NA	XP_044169700.1	XM_044313765.1	substance-P_receptor-like
NA	XP_044169702.1	XM_044313767.1	uncharacterized_protein_LOC122953805
NA	XP_044169704.1	XM_044313769.1	ubiquitin_thioesterase_OTU1-like_isoform_X1
NA	XP_044169707.1	XM_044313772.1	NKAP_family_protein_UM04995-like_isoform_X1
NA	XP_044169709.1	XM_044313774.1	zinc_metalloproteinase_nas-15-like_isoform_X1
NA	XP_044169713.1	XM_044313778.1	uncharacterized_protein_LOC114964321
NA	XP_044169722.1	XM_044313787.1	uncharacterized_protein_LOC114952427
NA	XP_044169723.1	XM_044313788.1	uncharacterized_protein_LOC114969078
NA	XP_044169726.1	XM_044313791.1	uncharacterized_protein_LOC114953564
NA	XP_044169727.1	XM_044313792.1	uncharacterized_protein_K02A2.6-like
NA	XP_044169728.1	XM_044313793.1	uncharacterized_protein_LOC122953811
NA	XP_044169729.1	XM_044313794.1	NLR_family_CARD_domain-containing_protein_3-like_isoform_X1
NA	XP_044169739.1	XM_044313804.1	uncharacterized_protein_LOC122953817
NA	XP_044169742.1	XM_044313807.1	LOW_QUALITY_PROTEIN_2-aminoethylphosphonate--pyruvate_transaminase-like
NA	XP_044169743.1	XM_044313808.1	LOW_QUALITY_PROTEIN_cation_channel_sperm-associated_protein_subunit_epsilon-like
NA	XP_044169744.1	XM_044313809.1	uncharacterized_protein_LOC122953820
NA	XP_044169745.1	XM_044313810.1	uncharacterized_protein_LOC114969093
NA	XP_044169746.1	XM_044313811.1	uncharacterized_protein_LOC122953822
NA	XP_044169747.1	XM_044313812.1	uncharacterized_protein_LOC122953823
NA	XP_044169749.1	XM_044313814.1	ficolin-2-like_isoform_X1
NA	XP_044169751.1	XM_044313816.1	uncharacterized_protein_LOC122953824
NA	XP_044169753.1	XM_044313818.1	uncharacterized_protein_LOC122953827_isoform_X1
NA	XP_044169759.1	XM_044313824.1	uncharacterized_protein_LOC122953828
NA	XP_044169760.1	XM_044313825.1	uncharacterized_protein_LOC114952061
NA	XP_044169763.1	XM_044313828.1	serine/threonine-protein_kinase_dst3-like
NA	XP_044169764.1	XM_044313829.1	uncharacterized_protein_LOC122953832
NA	XP_044169765.1	XM_044313830.1	uncharacterized_protein_LOC122953833
NA	XP_044169766.1	XM_044313831.1	ATP-dependent_DNA_helicase_Q-like_1
NA	XP_044169768.1	XM_044313833.1	uncharacterized_protein_LOC122953839
NA	XP_044169772.1	XM_044313837.1	uncharacterized_protein_LOC114949733
NA	XP_044169773.1	XM_044313838.1	trace_amine-associated_receptor_8b-like
NA	XP_044169775.1	XM_044313840.1	QRFP-like_peptide_receptor
NA	XP_044169776.1	XM_044313841.1	trace_amine-associated_receptor_9-like
NA	XP_044169777.1	XM_044313842.1	rhodopsin-like
NA	XP_044169778.1	XM_044313843.1	G-protein_coupled_receptor_3-like
NA	XP_044169779.1	XM_044313844.1	D(1)-like_dopamine_receptor
NA	XP_044169780.1	XM_044313845.1	uncharacterized_protein_LOC122953849
NA	XP_044169781.1	XM_044313846.1	LOW_QUALITY_PROTEIN_uncharacterized_protein_LOC122953850
NA	XP_044169783.1	XM_044313848.1	adenosine_receptor_A3-like
NA	XP_044169785.1	XM_044313850.1	uncharacterized_protein_LOC122953852
NA	XP_044169788.1	XM_044313853.1	uncharacterized_protein_LOC122953856
NA	XP_044169794.1	XM_044313859.1	uncharacterized_protein_LOC122953860
NA	XP_044169796.1	XM_044313861.1	trace_amine-associated_receptor_7h-like
NA	XP_044169809.1	XM_044313874.1	tetratricopeptide_repeat_protein_28-like
NA	XP_044169810.1	XM_044313875.1	INO80_complex_subunit_E-like
NA	XP_044169811.1	XM_044313876.1	tetratricopeptide_repeat_protein_28-like
NA	XP_044169812.1	XM_044313877.1	tetratricopeptide_repeat_protein_28-like
NA	XP_044169814.1	XM_044313879.1	zinc_finger_MYM-type_protein_2-like
NA	XP_044169815.1	XM_044313880.1	uncharacterized_protein_LOC122953876
NA	XP_044169816.1	XM_044313881.1	uncharacterized_protein_LOC122953877
NA	XP_044169818.1	XM_044313883.1	uncharacterized_protein_LOC122953878_isoform_X1
NA	XP_044169819.1	XM_044313884.1	LOW_QUALITY_PROTEIN_uncharacterized_protein_K02A2.6-like
NA	XP_044169820.1	XM_044313885.1	uncharacterized_protein_LOC122947240
NA	XP_044169821.1	XM_044313886.1	uncharacterized_protein_LOC122953882
NA	XP_044169824.1	XM_044313889.1	uncharacterized_protein_LOC122953883
NA	XP_044169825.1	XM_044313890.1	uncharacterized_protein_LOC122953887
NA	XP_044169826.1	XM_044313891.1	histamine_H2_receptor-like
NA	XP_044169828.1	XM_044313893.1	histamine_H2_receptor-like
NA	XP_044169829.1	XM_044313894.1	uncharacterized_protein_LOC122953892
NA	XP_044169830.1	XM_044313895.1	uncharacterized_protein_LOC122953893
NA	XP_044169832.1	XM_044313897.1	uncharacterized_protein_LOC122953895
NA	XP_044169833.1	XM_044313898.1	proteinase-activated_receptor_2-like
NA	XP_044169834.1	XM_044313899.1	histamine_H2_receptor-like
NA	XP_044169836.1	XM_044313901.1	uncharacterized_protein_LOC122953898
NA	XP_044169837.1	XM_044313902.1	uncharacterized_protein_LOC122953900
NA	XP_044169838.1	XM_044313903.1	tyrosine-protein_kinase_receptor_Tie-1-like
NA	XP_044169839.1	XM_044313904.1	uncharacterized_protein_LOC114950648
NA	XP_044169842.1	XM_044313907.1	uncharacterized_protein_DDB_G0288805-like
NA	XP_044169845.1	XM_044313910.1	uncharacterized_protein_LOC122953908
NA	XP_044169846.1	XM_044313911.1	opioid-binding_protein/cell_adhesion_molecule_homolog
NA	XP_044169847.1	XM_044313912.1	uncharacterized_protein_LOC114948691
NA	XP_044169848.1	XM_044313913.1	hemicentin-2-like_isoform_X1
NA	XP_044169850.1	XM_044313915.1	uncharacterized_protein_LOC122953913
NA	XP_044169851.1	XM_044313916.1	uncharacterized_protein_LOC122953914
NA	XP_044169852.1	XM_044313917.1	ribosome-binding_factor_A-like
NA	XP_044169853.1	XM_044313918.1	uncharacterized_protein_LOC114967411
NA	XP_044169854.1	XM_044313919.1	uncharacterized_protein_LOC122953915
NA	XP_044169855.1	XM_044313920.1	uncharacterized_protein_LOC122953916
NA	XP_044169856.1	XM_044313921.1	uncharacterized_protein_LOC122953917
NA	XP_044169857.1	XM_044313922.1	uncharacterized_protein_LOC114951253
NA	XP_044169858.1	XM_044313923.1	uncharacterized_protein_LOC122953918
NA	XP_044169859.1	XM_044313924.1	LOW_QUALITY_PROTEIN_uncharacterized_protein_LOC122953919
NA	XP_044169862.1	XM_044313927.1	uncharacterized_protein_LOC122953923
NA	XP_044169863.1	XM_044313928.1	uncharacterized_protein_LOC122953926_isoform_X1
NA	XP_044169868.1	XM_044313933.1	uncharacterized_protein_LOC114975008
NA	XP_044169869.1	XM_044313934.1	uncharacterized_protein_LOC122953931
NA	XP_044169872.1	XM_044313937.1	uncharacterized_protein_LOC122953934
NA	XP_044169873.1	XM_044313938.1	uncharacterized_skeletal_organic_matrix_protein_5-like
NA	XP_044169874.1	XM_044313939.1	uncharacterized_skeletal_organic_matrix_protein_5-like
NA	XP_044169875.1	XM_044313940.1	uncharacterized_skeletal_organic_matrix_protein_5-like
NA	XP_044169876.1	XM_044313941.1	uncharacterized_skeletal_organic_matrix_protein_5-like
NA	XP_044169877.1	XM_044313942.1	uncharacterized_skeletal_organic_matrix_protein_5-like
NA	XP_044169878.1	XM_044313943.1	uncharacterized_skeletal_organic_matrix_protein_5-like
NA	XP_044169880.1	XM_044313945.1	uncharacterized_skeletal_organic_matrix_protein_5-like
NA	XP_044169881.1	XM_044313946.1	uncharacterized_skeletal_organic_matrix_protein_5-like
NA	XP_044169882.1	XM_044313947.1	uncharacterized_skeletal_organic_matrix_protein_5-like
NA	XP_044169883.1	XM_044313948.1	protein_virilizer_homolog_isoform_X1
NA	XP_044169885.1	XM_044313950.1	uncharacterized_protein_LOC114948338
NA	XP_044169886.1	XM_044313951.1	uncharacterized_protein_LOC114973333_isoform_X1
NA	XP_044169890.1	XM_044313955.1	uncharacterized_protein_LOC122953950
NA	XP_044169891.1	XM_044313956.1	uncharacterized_protein_LOC122953952
NA	XP_044169893.1	XM_044313958.1	uncharacterized_protein_LOC122953957
NA	XP_044169895.1	XM_044313960.1	uncharacterized_protein_LOC114951984
NA	XP_044169896.1	XM_044313961.1	melanocortin_receptor_5-like
NA	XP_044169897.1	XM_044313962.1	trace_amine-associated_receptor_7f-like
NA	XP_044169898.1	XM_044313963.1	trace_amine-associated_receptor_2-like
NA	XP_044169900.1	XM_044313965.1	trace_amine-associated_receptor_9-like
NA	XP_044169901.1	XM_044313966.1	trace_amine-associated_receptor_9-like
NA	XP_044169902.1	XM_044313967.1	trace_amine-associated_receptor_7f-like
NA	XP_044169903.1	XM_044313968.1	trace_amine-associated_receptor_7f-like
NA	XP_044169904.1	XM_044313969.1	trace_amine-associated_receptor_1-like
NA	XP_044169905.1	XM_044313970.1	uncharacterized_protein_LOC122953970
NA	XP_044169907.1	XM_044313972.1	LOW_QUALITY_PROTEIN_trace_amine-associated_receptor_7f-like
NA	XP_044169908.1	XM_044313973.1	trace_amine-associated_receptor_2-like
NA	XP_044169909.1	XM_044313974.1	trace_amine-associated_receptor_4-like
NA	XP_044169910.1	XM_044313975.1	trace_amine-associated_receptor_9-like
NA	XP_044169911.1	XM_044313976.1	high-affinity_lysophosphatidic_acid_receptor-like
NA	XP_044169912.1	XM_044313977.1	trace_amine-associated_receptor_7d-like
NA	XP_044169914.1	XM_044313979.1	uncharacterized_protein_LOC122953982_isoform_X1
NA	XP_044169917.1	XM_044313982.1	uncharacterized_protein_LOC114948291_isoform_X1
NA	XP_044169920.1	XM_044313985.1	uncharacterized_protein_LOC122953987
NA	XP_044169921.1	XM_044313986.1	uncharacterized_protein_LOC122953989
NA	XP_044169922.1	XM_044313987.1	uncharacterized_protein_LOC122953990
NA	XP_044169923.1	XM_044313988.1	uncharacterized_protein_LOC114953334
NA	XP_044169924.1	XM_044313989.1	ATP-dependent_DNA_helicase_Q-like_1
NA	XP_044169925.1	XM_044313990.1	uncharacterized_protein_LOC114950545
NA	XP_044169926.1	XM_044313991.1	basic_salivary_proline-rich_protein_2-like
NA	XP_044169927.1	XM_044313992.1	uncharacterized_protein_LOC114967669
NA	XP_044169928.1	XM_044313993.1	ficolin-2-like
NA	XP_044169929.1	XM_044313994.1	uncharacterized_protein_LOC122953994
NA	XP_044169930.1	XM_044313995.1	uncharacterized_protein_LOC114950121
NA	XP_044169933.1	XM_044313998.1	uncharacterized_protein_LOC122953997
NA	XP_044169934.1	XM_044313999.1	uncharacterized_protein_LOC122953998
NA	XP_044169936.1	XM_044314001.1	ficolin-2-like
NA	XP_044169937.1	XM_044314002.1	uncharacterized_protein_LOC114977199_isoform_X1
NA	XP_044169939.1	XM_044314004.1	uncharacterized_protein_LOC122954001
NA	XP_044169940.1	XM_044314005.1	uncharacterized_protein_LOC122954002_isoform_X1
NA	XP_044169942.1	XM_044314007.1	uncharacterized_protein_LOC122954003_isoform_X1
NA	XP_044169944.1	XM_044314009.1	uncharacterized_protein_LOC122954005
NA	XP_044169946.1	XM_044314011.1	uncharacterized_protein_LOC122954006
NA	XP_044169947.1	XM_044314012.1	uncharacterized_protein_LOC122954007
NA	XP_044169948.1	XM_044314013.1	fibrinogen_alpha-2_chain-like
NA	XP_044169949.1	XM_044314014.1	uncharacterized_protein_LOC122954009
NA	XP_044169950.1	XM_044314015.1	uncharacterized_protein_LOC122954010
NA	XP_044169951.1	XM_044314016.1	uncharacterized_protein_LOC122954011
NA	XP_044169953.1	XM_044314018.1	uncharacterized_protein_LOC122954014_isoform_X1
NA	XP_044169955.1	XM_044314020.1	uncharacterized_protein_LOC122954015
NA	XP_044169956.1	XM_044314021.1	uncharacterized_protein_LOC122954016
NA	XP_044169957.1	XM_044314022.1	uncharacterized_protein_LOC122954017
NA	XP_044169958.1	XM_044314023.1	uncharacterized_protein_LOC122954018
NA	XP_044169960.1	XM_044314025.1	uncharacterized_protein_LOC122954019
NA	XP_044169961.1	XM_044314026.1	poly(A)_polymerase_beta-like_isoform_X1
NA	XP_044169967.1	XM_044314032.1	uncharacterized_protein_LOC122954022
NA	XP_044169968.1	XM_044314033.1	uncharacterized_protein_LOC114953570
NA	XP_044169969.1	XM_044314034.1	uncharacterized_protein_LOC122954023
NA	XP_044169970.1	XM_044314035.1	basic_salivary_proline-rich_protein_2-like
NA	XP_044169972.1	XM_044314037.1	uncharacterized_protein_LOC122954025
NA	XP_044169973.1	XM_044314038.1	uncharacterized_protein_LOC122954026
NA	XP_044169974.1	XM_044314039.1	uncharacterized_protein_F54H12.2-like
NA	XP_044169975.1	XM_044314040.1	uncharacterized_protein_LOC122954029
NA	XP_044169976.1	XM_044314041.1	uncharacterized_protein_LOC114949101
NA	XP_044169977.1	XM_044314042.1	poly(A)_polymerase_alpha-like
NA	XP_044169978.1	XM_044314043.1	uncharacterized_protein_LOC122954032
